primaryCategories; city;country;name;postalCode;province;reviews.rating
Accommodation & Food Services;Reading;US;Doubletree by Hilton Hotel Reading;19601;PA;5.0
Accommodation & Food Services;Reading;US;Doubletree by Hilton Hotel Reading;19601;PA;5.0
Accommodation & Food Services;Reading;US;Days Inn Reading Wyomissing;19610;PA;5.0
Accommodation & Food Services;Bear;US;Best Western Plus Newark/christiana Inn;19701;DE;4.0
Accommodation & Food Services;Bear;US;Best Western Plus Newark/christiana Inn;19701;DE;5.0
Accommodation & Food Services;Newark;US;Hampton Inn & Suites Wilmington Christiana;19713;DE;5.0
Accommodation & Food Services;Newark;US;Hampton Inn & Suites Wilmington Christiana;19713;DE;5.0
Accommodation & Food Services;Newark;US;Hampton Inn & Suites Wilmington Christiana;19713;DE;5.0
Accommodation & Food Services;Newark;US;Hampton Inn & Suites Wilmington Christiana;19713;DE;5.0
Accommodation & Food Services;New Castle;US;Hollywood Motel;19720;DE;5.0
Accommodation & Food Services;Dover;US;Dover Inn;19901;DE;2.0
Accommodation & Food Services;Dover;US;Super 8-dover;19901;DE;4.0
Accommodation & Food Services;Lewes;US;Red Mill Inn;19958;DE;3.0
Accommodation & Food Services;Chantilly;US;Staybridge Suites Chantilly Dulles Airport;20151;VA;4.0
Accommodation & Food Services;Chantilly;US;Staybridge Suites Chantilly Dulles Airport;20151;VA;1.0
Accommodation & Food Services;Chantilly;US;Staybridge Suites Chantilly Dulles Airport;20151;VA;5.0
Accommodation & Food Services;Herndon;US;The Westin Washington Dulles Airport;20171;VA;5.0
Accommodation & Food Services;Herndon;US;The Westin Washington Dulles Airport;20171;VA;4.0
Accommodation & Food Services;Columbia;US;Courtyard Columbia;21045;MD;5.0
Accommodation & Food Services;Columbia;US;Courtyard Columbia;21045;MD;5.0
Accommodation & Food Services;Hanover;US;Aloft Arundel Mills;21076;MD;2.0
Accommodation & Food Services;Hanover;US;Aloft Arundel Mills;21076;MD;5.0
Accommodation & Food Services;Hanover;US;Aloft Arundel Mills;21076;MD;5.0
Accommodation & Food Services;Hanover;US;Aloft Arundel Mills;21076;MD;5.0
Accommodation & Food Services;Hanover;US;Aloft Arundel Mills;21076;MD;5.0
Accommodation & Food Services;Linthicum Heights;US;Residence Inn Baltimore BWI Airport;21090;MD;5.0
Accommodation & Food Services;Nottingham;US;Hampton Inn Baltimore/white Marsh;21236;MD;5.0
Accommodation & Food Services;Annapolis;US;Residence Inn Annapolis;21401;MD;5.0
Accommodation & Food Services;Annapolis;US;Residence Inn Annapolis;21401;MD;5.0
Accommodation & Food Services;Annapolis;US;Courtyard Annapolis;21401;MD;3.0
Accommodation & Food Services;Annapolis;US;Courtyard Annapolis;21401;MD;3.0
Accommodation & Food Services;Williamsport;US;Red Roof Inn Hagerstown Williamsport,;21795;MD;1.0
Accommodation & Food Services;Fruitland;US;Hampton Inn & Suites Salisbury Fruitland;21826;MD;5.0
Accommodation & Food Services;Pocomoke City;US;Econo Lodge;21851;MD;4.0
Accommodation & Food Services;Fairfax;US;Extended Stay America Washington D.C. - Fairfax;22033;VA;3.0
Accommodation & Food Services;Fairfax;US;Extended Stay America Washington D.C. - Fairfax;22033;VA;5.0
Accommodation & Food Services;Springfield;US;Comfort Inn;22150;VA;5.0
Accommodation & Food Services;Springfield;US;Extended Stay America Washington, D.C. - Springfield;22150;VA;2.0
Accommodation & Food Services;Springfield;US;Extended Stay America Washington, D.C. - Springfield;22150;VA;4.0
Accommodation & Food Services;Woodbridge;US;Hampton Inn Potomac Mills/Woodbridge;22191;VA;5.0
Accommodation & Food Services;Arlington;US;Comfort Inn Ballston;22201;VA;5.0
Accommodation & Food Services;Arlington;US;Comfort Inn Ballston;22201;VA;4.0
Accommodation & Food Services;Arlington;US;Americana Hotel;22202;VA;4.0
Accommodation & Food Services;Arlington;US;Americana Hotel;22202;VA;4.0
Accommodation & Food Services;Winchester;US;Hilton Garden Inn Winchester;22601;VA;4.0
Accommodation & Food Services;Winchester;US;Comfort Inn;22603;VA;5.0
Accommodation & Food Services;Woodstock;US;Hampton Inn & Suites Woodstock Va;22664;VA;5.0
Accommodation & Food Services;Luray;US;Luray Caverns Motel East;22835;VA;3.0
Accommodation & Food Services;Charlottesville;US;Hyatt Place Charlottesville;22901;VA;5.0
Accommodation & Food Services;Charlottesville;US;Hyatt Place Charlottesville;22901;VA;4.0
Accommodation & Food Services;Charlottesville;US;Courtyard Charlottesville North;22901;VA;4.0
Accommodation & Food Services;Fishersville;US;Hampton Inn Waynesboro/Stuarts Draft;22939;VA;4.0
Accommodation & Food Services;Ashland;US;Quality Inn Suites;23005;VA;5.0
Accommodation & Food Services;Gloucester;US;Hampton Inn Gloucester;23061;VA;5.0
Accommodation & Food Services;Gloucester;US;Hampton Inn Gloucester;23061;VA;5.0
Accommodation & Food Services;Gloucester;US;Hampton Inn Gloucester;23061;VA;5.0
Accommodation & Food Services;Gloucester;US;Hampton Inn Gloucester;23061;VA;5.0
Accommodation & Food Services;Gloucester;US;Hampton Inn Gloucester;23061;VA;4.0
Accommodation & Food Services;Gloucester;US;Hampton Inn Gloucester;23061;VA;4.0
Accommodation & Food Services;Gloucester;US;Hampton Inn Gloucester;23061;VA;5.0
Accommodation & Food Services;Gloucester;US;Hampton Inn Gloucester;23061;VA;2.0
Accommodation & Food Services;Gloucester;US;Hampton Inn Gloucester;23061;VA;5.0
Accommodation & Food Services;Midlothian;US;Sleep Inn Suites Harbour Pointe;23112;VA;5.0
Accommodation & Food Services;Midlothian;US;Sleep Inn Suites Harbour Pointe;23112;VA;4.0
Accommodation & Food Services;Sandston;US;Hilton Garden Inn Richmond Airport;23150;VA;4.0
Accommodation & Food Services;Topping;US;Pilot House Inn;23169;VA;2.0
Accommodation & Food Services;Richmond;US;Country Inn Suites By Carlson, Richmond I-95 South;23237;VA;5.0
Accommodation & Food Services;Richmond;US;Country Inn Suites By Carlson, Richmond I-95 South;23237;VA;4.0
Accommodation & Food Services;Chesapeake;US;Comfort Suites;23320;VA;4.0
Accommodation & Food Services;Chesapeake;US;Econo Lodge;23320;VA;1.0
Accommodation & Food Services;Chesapeake;US;SpringHill Suites Chesapeake Greenbrier;23320;VA;4.0
Accommodation & Food Services;Chesapeake;US;Comfort Inn & Suites;23323;VA;4.0
Accommodation & Food Services;Virginia Beach;US;Ocean Sands Resort;23451;VA;5.0
Accommodation & Food Services;Virginia Beach;US;Ocean Sands Resort;23451;VA;4.0
Accommodation & Food Services;Virginia Beach;US;Best Western Plus Virginia Beach;23451;VA;4.0
Accommodation & Food Services;Norfolk;US;Motel 6 Norfolk;23502;VA;2.0
Accommodation & Food Services;Norfolk;US;SpringHill Suites Norfolk Old Dominion University;23508;VA;4.0
Accommodation & Food Services;Newport News;US;Courtyard by Marriott Newport News Airport;23602;VA;5.0
Accommodation & Food Services;Hampton;US;Hampton Inn Hampton-Newport News;23666;VA;5.0
Accommodation & Food Services;Hampton;US;Best Western Hampton Coliseum Inn;23666;VA;4.0
Accommodation & Food Services;Roanoke;US;Best Western Plus Inn at Valley View;24012;VA;5.0
Accommodation & Food Services;Roanoke;US;Best Western Plus Inn at Valley View;24012;VA;3.0
Accommodation & Food Services;Roanoke;US;Hampton Inn Roanoke/Hollins - I-81;24019;VA;4.0
Accommodation & Food Services;Blacksburg;US;The Inn At Virginia Tech And Skelton Conference Center;24061;VA;4.0
Accommodation & Food Services;Dublin;US;Sleep Inn Suites;24084;VA;4.0
Accommodation & Food Services;Abingdon;US;Alpine Motel;24210;VA;4.0
Accommodation & Food Services;Wytheville;US;Days Inn - Wytheville;24382;VA;4.0
Accommodation & Food Services;Wytheville;US;Comfort Inn;24382;VA;5.0
Accommodation & Food Services;Wytheville;US;Quality Inn Suites;24382;VA;5.0
Accommodation & Food Services;Lynchburg;US;Econo Lodge;24501;VA;3.0
Accommodation & Food Services;Lynchburg;US;Hampton Inn Suites Lynchburg;24502;VA;5.0
Accommodation & Food Services;Princeton;US;Country Inn Suites By Carlson, Princeton, WV;24739;WV;5.0
Accommodation & Food Services;Charleston;US;Sleep Inn;25302;WV;5.0
Accommodation & Food Services;Charleston;US;Sleep Inn;25302;WV;4.0
Accommodation & Food Services;Charleston;US;Sleep Inn;25302;WV;5.0
Accommodation & Food Services;Beckley;US;Travelodge-beckley;25801;WV;3.0
Accommodation & Food Services;Beckley;US;Howard Johnson Express Inn-beckley;25801;WV;3.0
Accommodation & Food Services;Beckley;US;Howard Johnson Express Inn-beckley;25801;WV;2.0
Accommodation & Food Services;Elkins;US;Hampton Inn Elkins;26241;WV;4.0
Accommodation & Food Services;Jane Lew;US;Plantation Inn & Suites;26378;WV;4.0
Accommodation & Food Services;Jane Lew;US;Plantation Inn & Suites;26378;WV;4.0
Accommodation & Food Services;Morgantown;US;Waterfront Place Hotel;26501;WV;3.0
Accommodation & Food Services;Morgantown;US;Waterfront Place Hotel;26501;WV;4.0
Accommodation & Food Services;Summersville;US;Sleep Inn;26651;WV;5.0
Accommodation & Food Services;Summersville;US;Econo Lodge;26651;WV;4.0
Accommodation & Food Services;Mount Airy;US;Mayberry Motor Inn;27030;NC;5.0
Accommodation & Food Services;Asheboro;US;Fairfield Inn and Suites Asheboro;27203;NC;5.0
Accommodation & Food Services;Chapel Hill;US;Hampton Inn & Suites Chapel Hill/Durham, Area;27517;NC;5.0
Accommodation & Food Services;Chapel Hill;US;Hampton Inn & Suites Chapel Hill/Durham, Area;27517;NC;4.0
Accommodation & Food Services;Chapel Hill;US;Hampton Inn & Suites Chapel Hill/Durham, Area;27517;NC;5.0
Accommodation & Food Services;Chapel Hill;US;Hampton Inn & Suites Chapel Hill/Durham, Area;27517;NC;5.0
Accommodation & Food Services;Chapel Hill;US;Hampton Inn & Suites Chapel Hill/Durham, Area;27517;NC;5.0
Accommodation & Food Services;Cary;US;Comfort Suites-regency Park;27518;NC;5.0
Accommodation & Food Services;Cary;US;Comfort Suites-regency Park;27518;NC;5.0
Wholesale Trade;Creedmoor;US;Econo Lodge;27522;NC;5.0
Accommodation & Food Services;Durham;US;Aloft Durham Downtown;27701;NC;4.0
Accommodation & Food Services;Durham;US;Aloft Durham Downtown;27701;NC;5.0
Accommodation & Food Services;Durham;US;Homewood Suites By Hilton Raleigh-durham Ap/research Triangle;27703;NC;4.0
Accommodation & Food Services;Durham;US;Homewood Suites By Hilton Raleigh-durham Ap/research Triangle;27703;NC;5.0
Accommodation & Food Services;Durham;US;Millennium Hotel Durham;27705;NC;3.0
Accommodation & Food Services;Durham;US;Millennium Hotel Durham;27705;NC;1.0
Accommodation & Food Services;Rocky Mount;US;Country Inn & Suites By Carlson, Rocky Mount, NC;27804;NC;5.0
Accommodation & Food Services;Pineville;US;Hilton Garden Inn Charlotte Pineville;28134;NC;5.0
Accommodation & Food Services;Pineville;US;Hilton Garden Inn Charlotte Pineville;28134;NC;5.0
Accommodation & Food Services;Pineville;US;Hilton Garden Inn Charlotte Pineville;28134;NC;5.0
Accommodation & Food Services;Salisbury;US;Comfort Suites;28144;NC;3.0
Accommodation & Food Services;Salisbury;US;Comfort Suites;28144;NC;1.0
Accommodation & Food Services;Charlotte;US;Drury Inn & Suites Charlotte Northlake;28216;NC;5.0
Accommodation & Food Services;Charlotte;US;Drury Inn & Suites Charlotte Northlake;28216;NC;4.0
Accommodation & Food Services;Charlotte;US;Drury Inn & Suites Charlotte Northlake;28216;NC;5.0
Accommodation & Food Services;Charlotte;US;Hyatt Place Charlotte Airport/lake Pointe;28217;NC;5.0
Accommodation & Food Services;Charlotte;US;Sonesta Es Suites Charlotte;28273;NC;5.0
Accommodation & Food Services;Fayetteville;US;Sleep Inn;28312;NC;5.0
Accommodation & Food Services;Fayetteville;US;Sleep Inn;28312;NC;4.0
Accommodation & Food Services;Jonesville;US;Americas Best Value Inn Jonesville;28642;NC;3.0
Accommodation & Food Services;Jonesville;US;Americas Best Value Inn Jonesville;28642;NC;3.0
Accommodation & Food Services;Cherokee;US;Stonebrook Lodge;28719;NC;5.0
Accommodation & Food Services;Cherokee;US;Stonebrook Lodge;28719;NC;4.0
Accommodation & Food Services;Cherokee;US;Comfort Suites;28719;NC;4.0
Accommodation & Food Services;Cherokee;US;Comfort Suites;28719;NC;5.0
Accommodation & Food Services;Cherokee;US;Comfort Suites;28719;NC;4.0
Accommodation & Food Services;Cherokee;US;Comfort Suites;28719;NC;3.0
Accommodation & Food Services;Cherokee;US;Pioneer Motel and Cottages;28719;NC;5.0
Accommodation & Food Services;Chimney Rock;US;Carter Lodge;28720;NC;4.0
Accommodation & Food Services;Chimney Rock;US;Esmeralda Inn;28720;NC;5.0
Accommodation & Food Services;Chimney Rock;US;Esmeralda Inn;28720;NC;5.0
Accommodation & Food Services;Chimney Rock;US;Esmeralda Inn;28720;NC;5.0
Accommodation & Food Services;Chimney Rock;US;Esmeralda Inn;28720;NC;5.0
Accommodation & Food Services;Chimney Rock;US;Esmeralda Inn;28720;NC;5.0
Accommodation & Food Services;Chimney Rock;US;Esmeralda Inn;28720;NC;5.0
Accommodation & Food Services;Highlands;US;The Park On Main Hotel;28741;NC;5.0
Accommodation & Food Services;Sylva;US;Comfort Inn;28779;NC;4.0
Accommodation & Food Services;Sylva;US;Economy Inn;28779;NC;1.0
Accommodation & Food Services;Lexington;US;Comfort Suites Lexington;29072;SC;5.0
Accommodation & Food Services;Orangeburg;US;Sleep Inn;29118;SC;1.0
Accommodation & Food Services;Orangeburg;US;Hampton Inn Suites Orangeburg;29118;SC;5.0
Accommodation & Food Services;Orangeburg;US;Sleep Inn;29118;SC;3.0
Accommodation & Food Services;Santee;US;Comfort Inn Suites;29142;SC;5.0
Accommodation & Food Services;Santee;US;Comfort Inn Suites;29142;SC;5.0
Accommodation & Food Services;Columbia;US;Best Western Plus Columbia North East;29223;SC;5.0
Accommodation & Food Services;Spartanburg;US;Clevedale Historic Inn And Gardens;29301;SC;5.0
Accommodation & Food Services;Duncan;US;Hampton Inn Suites Greenville/Spartanburg I-85;29334;SC;5.0
Accommodation & Food Services;Duncan;US;Hampton Inn Suites Greenville/Spartanburg I-85;29334;SC;5.0
Accommodation & Food Services;Gaffney;US;Sleep Inn;29341;SC;4.0
Accommodation & Food Services;Charleston;US;Indigo Inn;29401;SC;5.0
Accommodation & Food Services;Charleston;US;Indigo Inn;29401;SC;1.0
Accommodation & Food Services;Charleston;US;Indigo Inn;29401;SC;3.0
Accommodation & Food Services;Charleston;US;Indigo Inn;29401;SC;5.0
Accommodation & Food Services;Charleston;US;Indigo Inn;29401;SC;4.0
Accommodation & Food Services;Charleston;US;The Restoration;29401;SC;5.0
Accommodation & Food Services;Charleston;US;The Restoration;29401;SC;5.0
Accommodation & Food Services;Charleston;US;The Restoration;29401;SC;5.0
Accommodation & Food Services;Charleston;US;The Restoration;29401;SC;5.0
Accommodation & Food Services;Charleston;US;The Restoration;29401;SC;5.0
Accommodation & Food Services;Charleston;US;The Restoration;29401;SC;4.0
Accommodation & Food Services;Charleston;US;The Restoration;29401;SC;5.0
Accommodation & Food Services;Charleston;US;The Restoration;29401;SC;5.0
Accommodation & Food Services;Charleston;US;King Charles Inn;29401;SC;4.0
Accommodation & Food Services;Charleston;US;King Charles Inn;29401;SC;5.0
Accommodation & Food Services;Charleston;US;King Charles Inn;29401;SC;5.0
Accommodation & Food Services;Charleston;US;King Charles Inn;29401;SC;5.0
Accommodation & Food Services;Charleston;US;King Charles Inn;29401;SC;5.0
Accommodation & Food Services;Charleston;US;King Charles Inn;29401;SC;5.0
Accommodation & Food Services;Charleston;US;King Charles Inn;29401;SC;2.0
Accommodation & Food Services;Charleston;US;King Charles Inn;29401;SC;5.0
Accommodation & Food Services;Folly Beach;US;Holliday inn Folly Beach;29439;SC;4.0
Accommodation & Food Services;Isle of Palms;US;Seaside Inn;29451;SC;2.0
Accommodation & Food Services;Isle of Palms;US;Seaside Inn;29451;SC;2.0
Accommodation & Food Services;Walterboro;US;Best Western Of Walterboro;29488;SC;2.0
Accommodation & Food Services;Walterboro;US;Best Western Of Walterboro;29488;SC;4.0
Accommodation & Food Services;Walterboro;US;Best Western Of Walterboro;29488;SC;4.0
Accommodation & Food Services;Walterboro;US;Best Western Of Walterboro;29488;SC;4.0
Accommodation & Food Services;Walterboro;US;Best Western Of Walterboro;29488;SC;4.0
Accommodation & Food Services;Florence;US;Holiday Inn Express & Suites Florence I-95 & I-20 Civic Ctr;29501;SC;4.0
Accommodation & Food Services;Florence;US;Best Western Inn;29501;SC;5.0
Accommodation & Food Services;Hartsville;US;Hartsville Motel;29550;SC;2.0
Accommodation & Food Services;Latta;US;Best Western;29565;SC;3.0
Accommodation & Food Services;Latta;US;Best Western;29565;SC;3.0
Accommodation & Food Services;Myrtle Beach;US;Hilton Garden Inn Myrtle Beach/Coastal Grand Mall;29577;SC;5.0
Accommodation & Food Services;Myrtle Beach;US;Aqua Beach Inn;29577;SC;5.0
Accommodation & Food Services;Myrtle Beach;US;Dunes Village Resort;29577;SC;5.0
Accommodation & Food Services;Myrtle Beach;US;Dunes Village Resort;29577;SC;5.0
Accommodation & Food Services;Myrtle Beach;US;Dunes Village Resort;29577;SC;4.0
Accommodation & Food Services;Myrtle Beach;US;Red Parrot Cafe @ Breakers Resort;29577;SC;4.0
Accommodation & Food Services;Greenville;US;Aloft Greenville Downtown;29601;SC;5.0
Accommodation & Food Services;Greenville;US;The Westin Poinsett, Greenville;29601;SC;5.0
Accommodation & Food Services;Greenville;US;The Westin Poinsett, Greenville;29601;SC;4.0
Accommodation & Food Services;Greenville;US;The Westin Poinsett, Greenville;29601;SC;5.0
Accommodation & Food Services;Greenville;US;The Westin Poinsett, Greenville;29601;SC;5.0
Accommodation & Food Services;Greenville;US;The Westin Poinsett, Greenville;29601;SC;2.0
