publishedAt;authorDisplayName;textDisplay;likeCount
2024-09-29T03:26:15Z;@moriganna67ify;Ok ok I was skeptical.  I now believe in d......OMFG THAT SCREAM... sorry I was typing during that scream.  Damn ok she can definitely sing really great and harmonies with Mike 's beautiful rapping.  I love where this is going.  The greatest thing is she is herself.  She is not replacing Chester.  She is continuing Linkin Parks story.  She is a perfect singer for them!  WTG Emily.😊❤;0
2024-09-29T03:25:56Z;@canalpraprojetofuturo;disso que to falando     109 1:49  slk arrepiou;0
2024-09-29T03:21:45Z;@brunoleite6687;Magnifico ❤;0
2024-09-29T03:16:43Z;@RoliBros02;17 seconds of Emily 's Scream,It reminded me of remember Chester 's Scream in Given Up.;0
2024-09-29T03:13:21Z;@kimberlycompardo4398;Love this;0
2024-09-29T03:11:35Z;@MLKraszewski;I tried to find it but couldn 't, but, someone said if you 're a fan, than I 'm a whole air conditioner, well guess what. Im a f***ing walk in Freezer......lets go!!!!;0
2024-09-29T03:00:45Z;@daniduarte-rj;Now I know what it would be like if Chester were a woman, not wanting to compare, it 's just that with her voice I 'm starting to feel the emotion inside me very similar to the emotion that Chester caused in me. I started to love screaming with Chester, I discovered that even some screams can be comfortable and even liberating, congratulations to LP, Mike is even smarter than I imagined, he got it right The choice of a vocalist surprised me, in fact, I found it strange at first that it was a woman, but the LP, as always, rocks.👏🏽👏🏽;0
2024-09-29T02:58:58Z;@lsibajag;Literalmente eso es lo que pedían ....;0
2024-09-29T02:55:55Z;@gossimgirl;I got chills and cried.  This is so awesome and Emily is THE PERFECT person to wear that crown.  She 's not at all trying to emulate Chester, she 's for sure her own vocalist, but if there was ever a  'vocal sibling ' to Chester, it would be her.;0
2024-09-29T02:49:20Z;@anasnawi5756;Lets believe in Mike Shinoda. He knew what is he doing when he choose Emily.;0
2024-09-29T02:36:52Z;@zenondiniz2312;Ficou muito bom;0
2024-09-29T02:32:54Z;@janninoocate8519;I like it. But just Bearley in the  'like ' zone. I dont hate it. Its just not the same. Sorry bois.;0
2024-09-29T02:28:22Z;@겨우리다;You ruined our festival, you trash. Turn our festival around;0
2024-09-29T02:50:18Z;@jchoi2252;ㅋㅋㅋ 암만그래봤자 외국인들 평가는 노래 좋다임;3
2024-09-29T02:26:30Z;@Lam3ch777;Emily is great, its nice to see how happy Shinoda was for the reveal;1
2024-09-29T02:22:27Z;@emmarahmawati8768;Emily Armstrong! Gurl!!! 🔥🔥🔥🔥;0
2024-09-29T02:03:24Z;@ClOuD006;This should have been on dragon ball sparking zero 😂;0
2024-09-29T01:53:42Z;@MuqriesMazlan;The real comeback😢;0
2024-09-29T01:52:02Z;@marixz.e;A voz da Emily é surreaaal estou apaixonada nessa volta fenomenal;0
2024-09-29T01:51:01Z;@marixz.e;Tudo que preciso é de um shhow dessee 😫😫😫;0
2024-09-29T01:50:04Z;@대학교계정-s1m;I ❤ your song😊;0
2024-09-29T01:39:41Z;@alejandrodelgado499;Gracias por devolverme a la vida ! ♥;0
2024-09-29T01:37:55Z;@Diaryofaninja;The league legends stuff is really weird ngl but the music is good;0
2024-09-29T01:18:02Z;@JoelGarciaJaquez;Forever love LP, RIP Chester, Respect to Shinoda, and Emily is off to a good start!!!;0
2024-09-29T01:11:28Z;@gabrielsolis4656;Entendido...  'Heavy is the Crown ';1
2024-09-29T01:10:34Z;@jamesh146;The new masterpiece is here Long live linkin park;0
